lat,lon
-23.54049025,-46.655367125
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53453325,-46.645882375
-23.533905625,-46.64429175
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.5132925,-46.379782
-23.5255681875,-46.474821875
-23.5272099375,-46.4744044688
-23.5167845,-46.3843835
-23.5398895,-46.483771
-23.495144,-46.435351
-23.503804,-46.37982
-23.5039665,-46.37959
-23.496354,-46.40202675
-23.4084755,-46.74088
-23.449986,-46.735319
-23.4387145,-46.7298105
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.441159,-46.711081
-23.4083275,-46.741578
-23.40683,-46.757059375
-23.446466875,-46.7170880625
-23.48495775,-46.74092675
-23.508714,-46.7376225
-23.524967625,-46.690112875
-23.48297525,-46.76102275
-23.5219905,-46.718521
-23.532145,-46.661387
-23.487199,-46.759896
-23.5255105,-46.68077025
-23.4825555,-46.765146875
-23.4825555,-46.765146875
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.556686,-46.66566
-23.570699625,-46.645106625
-23.54049025,-46.655367125
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53453325,-46.645882375
-23.533905625,-46.64429175
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.5132925,-46.379782
-23.5255681875,-46.474821875
-23.5272099375,-46.4744044688
-23.5167845,-46.3843835
-23.5398895,-46.483771
-23.495144,-46.435351
-23.503804,-46.37982
-23.5039665,-46.37959
-23.496354,-46.40202675
-23.4084755,-46.74088
-23.44961,-46.734926
-23.4387145,-46.7298105
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.441159,-46.711081
-23.4083275,-46.741578
-23.40683,-46.757059375
-23.446466875,-46.7170880625
-23.48495775,-46.74092675
-23.508714,-46.7376225
-23.524967625,-46.690112875
-23.48297525,-46.76102275
-23.5219905,-46.718521
-23.532145,-46.661387
-23.487199,-46.759896
-23.5255105,-46.68077025
-23.4825555,-46.765146875
-23.4825555,-46.765146875
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.556686,-46.66566
-23.570699625,-46.645106625
-23.54049025,-46.655367125
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53453325,-46.645882375
-23.533905625,-46.64429175
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.5132925,-46.379782
-23.5255681875,-46.474821875
-23.5272099375,-46.4744044688
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495144,-46.435351
-23.503804,-46.37982
-23.5039665,-46.37959
-23.496354,-46.40202675
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4387145,-46.7298105
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.441159,-46.711081
-23.40683,-46.757059375
-23.446466875,-46.7170880625
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52500225,-46.6866035
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5255105,-46.68077025
-23.4825555,-46.765146875
-23.4825555,-46.765146875
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.556686,-46.66566
-23.570699625,-46.645106625
-23.54049025,-46.655367125
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53453325,-46.645882375
-23.533905625,-46.64429175
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.5132925,-46.379782
-23.5255681875,-46.474821875
-23.5272099375,-46.4744044688
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495144,-46.435351
-23.503804,-46.37982
-23.5039665,-46.37959
-23.496354,-46.40202675
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4387145,-46.7298105
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.441159,-46.711081
-23.40683,-46.757059375
-23.446466875,-46.7170880625
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52500225,-46.6866035
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5255105,-46.68077025
-23.4825555,-46.765146875
-23.480095875,-46.764763875
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.556686,-46.66566
-23.570699625,-46.645106625
-23.54049025,-46.655367125
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53453325,-46.645882375
-23.533905625,-46.64429175
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.5132925,-46.379782
-23.5255681875,-46.474821875
-23.5272099375,-46.4744044688
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495144,-46.435351
-23.503804,-46.37982
-23.5039665,-46.37959
-23.496354,-46.40202675
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.441159,-46.711081
-23.40683,-46.757059375
-23.446466875,-46.7170880625
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52500225,-46.6866035
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5255105,-46.68077025
-23.4825555,-46.765146875
-23.480095875,-46.764763875
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54049025,-46.655367125
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53453325,-46.645882375
-23.533905625,-46.64429175
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.511564,-46.37901
-23.5255681875,-46.474821875
-23.5272099375,-46.4744044688
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495144,-46.435351
-23.503804,-46.37982
-23.5039665,-46.37959
-23.496354,-46.40202675
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.441159,-46.711081
-23.40683,-46.757059375
-23.446466875,-46.7170880625
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52500225,-46.6866035
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5255105,-46.68077025
-23.480369625,-46.765011625
-23.480095875,-46.764763875
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54049025,-46.655367125
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53453325,-46.645882375
-23.533905625,-46.64429175
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.511564,-46.37901
-23.5255681875,-46.474821875
-23.5272099375,-46.4744044688
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.496354,-46.40202675
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.441159,-46.711081
-23.40683,-46.757059375
-23.446466875,-46.7170880625
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52500225,-46.6866035
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.48030375,-46.7637685
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54049025,-46.655367125
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.533905625,-46.64429175
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.511564,-46.37901
-23.5255681875,-46.474821875
-23.5243614375,-46.4749362188
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.496354,-46.40202675
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.441159,-46.711081
-23.40683,-46.757059375
-23.446466875,-46.7170880625
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52500225,-46.6866035
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.48030375,-46.7637685
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.511564,-46.37901
-23.5255681875,-46.474821875
-23.5243614375,-46.4749362188
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45459875,-46.74120825
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40683,-46.757059375
-23.44465025,-46.71718675
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52502125,-46.684053
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.48056075,-46.763143
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.516995,-46.389016375
-23.518435,-46.3869795
-23.511564,-46.37901
-23.5255681875,-46.474821875
-23.5243614375,-46.4749362188
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52502125,-46.684053
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.48056075,-46.763143
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.5217015,-46.7186415
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.534772,-46.644349
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.54820225,-46.63314
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518435,-46.3869795
-23.511564,-46.37901
-23.5255681875,-46.474821875
-23.5243614375,-46.4749362188
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52502125,-46.684053
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.487199,-46.759896
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518435,-46.3869795
-23.511564,-46.37901
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.44961,-46.734926
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52502125,-46.684053
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.48730175,-46.759597
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518435,-46.3869795
-23.511564,-46.37901
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.499717125,-46.46852525
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.44690425,-46.73537925
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48442675,-46.74160775
-23.5088865,-46.734825125
-23.52502125,-46.684053
-23.4819395,-46.762764
-23.5221935,-46.7183675
-23.532145,-46.661387
-23.48730175,-46.759597
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490583,-46.758796
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518435,-46.3869795
-23.511564,-46.37901
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.445003,-46.73584575
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.52502125,-46.684053
-23.48000825,-46.7645155
-23.52478525,-46.71653025
-23.532145,-46.661387
-23.48730175,-46.759597
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518435,-46.3869795
-23.511564,-46.37901
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.40867,-46.740629
-23.4386695,-46.7290285
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.52502125,-46.684053
-23.48000825,-46.7645155
-23.52478525,-46.71653025
-23.532145,-46.661387
-23.48730175,-46.759597
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.5555725,-46.662875
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518497,-46.387251
-23.511564,-46.37901
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.52502125,-46.684053
-23.48000825,-46.7645155
-23.52478525,-46.71653025
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.5254635,-46.68122475
-23.480369625,-46.765011625
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518497,-46.387251
-23.51075,-46.378068
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.52502125,-46.684053
-23.48000825,-46.7645155
-23.52478525,-46.71653025
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.5254635,-46.68122475
-23.4810725,-46.763082
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.53440275,-46.645676625
-23.534128875,-46.64412925
-23.54465825,-46.633973
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518497,-46.387251
-23.51075,-46.378068
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.52502125,-46.684053
-23.48000825,-46.7645155
-23.52478525,-46.71653025
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.518497,-46.387251
-23.51075,-46.378068
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.440672,-46.711174
-23.40668175,-46.7560545
-23.44465025,-46.71718675
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.52502125,-46.684053
-23.48000825,-46.7645155
-23.52478525,-46.71653025
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.51615,-46.3896035
-23.5185015,-46.38742
-23.51075,-46.378068
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.495257,-46.43265775
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.40668175,-46.7560545
-23.44254775,-46.71720025
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.5253465,-46.682978875
-23.48000825,-46.7645155
-23.52478525,-46.71653025
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4808285,-46.7630265
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.5142675,-46.3905615
-23.5185015,-46.38742
-23.51075,-46.378068
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.5253465,-46.682978875
-23.48000825,-46.7645155
-23.52478525,-46.71653025
-23.5319985,-46.659374
-23.48730175,-46.759597
-23.525382,-46.681816
-23.4810725,-46.763082
-23.4815075,-46.762979
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.487427,-46.7328645
-23.51973425,-46.722562875
-23.490727,-46.759285
-23.55595975,-46.662705125
-23.570699625,-46.645106625
-23.54090775,-46.655497875
-23.5352245,-46.64457
-23.5564195,-46.664705
-23.534772,-46.644349
-23.533905625,-46.64429175
-23.534128875,-46.64412925
-23.5442725,-46.634272
-23.546209375,-46.6334525
-23.56913075,-46.6326665
-23.5142675,-46.3905615
-23.5185015,-46.38742
-23.51075,-46.378068
-23.527436375,-46.474478125
-23.5243614375,-46.4749362188
-23.4989435,-46.465708
-23.5398895,-46.483771
-23.4953405,-46.430583
-23.503804,-46.37982
-23.5039665,-46.37959
-23.49669225,-46.401297625
-23.4084755,-46.74088
-23.4485865,-46.7347315
-23.41054725,-46.7392285
-23.4371765,-46.7284035
-23.443589375,-46.735395625
-23.45191925,-46.742628
-23.4419385,-46.7084165
-23.4066475,-46.75576375
-23.44206675,-46.71300375
-23.4066475,-46.75576375
-23.44254775,-46.71720025
-23.48419575,-46.74222775
-23.5091295,-46.7325905
-23.5253465,-46.682978875
-23.48000825,-46.7645155
-23.525801,-46.7139525
-23.5319985,-46.659374
-23.48730175,-46.759597
